Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.hot_tub-heater.energy_consumption.kwh,baseline.out.electricity.hot_tub-pump.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.ceiling_fan.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_dryer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_washer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.dishwasher.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.freezer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_hp-bkup.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_water.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_exterior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_garage.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_interior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.mech_vent.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.plug_loads.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.range_oven.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.refrigerator.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.well_pump.energy_consumption.kwh,savings.out.electricity.ceiling_fan.energy_consumption.kwh,savings.out.electricity.clothes_dryer.energy_consumption.kwh,savings.out.electricity.clothes_washer.energy_consumption.kwh,savings.out.electricity.cooling_fans-pumps.energy_consumption.kwh,savings.out.electricity.cooling.energy_consumption.kwh,savings.out.electricity.dishwasher.energy_consumption.kwh,savings.out.electricity.freezer.energy_consumption.kwh,savings.out.electricity.heating_fans-pumps.energy_consumption.kwh,savings.out.electricity.heating_hp-bkup.energy_consumption.kwh,savings.out.electricity.heating.energy_consumption.kwh,savings.out.electricity.hot_tub-heater.energy_consumption.kwh,savings.out.electricity.hot_tub-pump.energy_consumption.kwh,savings.out.electricity.hot_water.energy_consumption.kwh,savings.out.electricity.lighting_exterior.energy_consumption.kwh,savings.out.electricity.lighting_garage.energy_consumption.kwh,savings.out.electricity.lighting_interior.energy_consumption.kwh,savings.out.electricity.mech_vent.energy_consumption.kwh,savings.out.electricity.plug_loads.energy_consumption.kwh,savings.out.electricity.pool_heater.energy_consumption.kwh,savings.out.electricity.pool_pump.energy_consumption.kwh,savings.out.electricity.range_oven.energy_consumption.kwh,savings.out.electricity.refrigerator.energy_consumption.kwh,savings.out.electricity.well_pump.energy_consumption.kwh
2018-12-16,2335295.5063113174,11322486.107177403,913459.3423876921,3699387.5399270575,16193318.498800868,1609457.9166728684,1489493.137893177,3835779.2130032913,76150.68776475274,49084678.076697506,1267781.5177311355,2934480.6585987993,12288961.4875878,3218251.425847154,469493.00220229797,36125420.22181993,797754.8587769013,95972405.34891075,324169.84245952725,10265776.730777968,5838519.879884507,18974957.103326987,1937650.5237778472,2335295.5063113156,10963646.251398487,916915.7625943744,552669.1213013023,10147901.05837604,1612693.0291339175,1489493.1378931766,2765157.7150055766,849768.4744068731,49248987.69767133,1267781.5177311352,2934480.6585988007,28240551.39539597,3218251.4258471355,469493.0022022978,36125420.221819974,797754.8587769014,95972405.34891085,324169.8424595271,10265776.730777962,15102424.5817635,18974957.103327047,1937650.5237778458,1.862645149230957e-9,358839.8557789158,-3456.420206682291,3146718.4186257552,6045417.440424828,-3235.1124610491097,4.656612873077393e-10,1070621.4979977147,-773617.7866421203,-164309.62097382545,2.3283064365386963e-10,-1.3969838619232178e-9,-15951589.907808172,1.862645149230957e-8,1.7462298274040222e-10,-4.470348358154297e-8,-1.1641532182693481e-10,-1.043081283569336e-7,1.7462298274040222e-10,5.587935447692871e-9,-9263904.701878995,-5.960464477539063e-8,1.3969838619232178e-9
2018-12-17,2310062.791344026,10001125.838949973,803209.8283625833,3470080.269895847,13631822.747614209,1735843.2835171365,1489493.1378931769,2713531.7511269334,259391.32196953634,31365274.390704114,1267781.5177311355,2934480.6585987997,12242094.366633309,3218251.425847155,469493.00220229797,33212295.03428247,797754.8587769015,93747906.33058219,324169.8424595272,10265776.730777971,6130645.8619886935,18974957.10332699,1937650.523777847,2310062.7913440196,9740996.743784651,805931.865207664,521719.9352545031,9425588.896282727,1740451.2788203482,1489493.1378931764,2004508.707536069,4240820.571582709,33950068.95645986,1267781.5177311352,2934480.6585987997,27802831.551076896,3218251.425847135,469493.00220229774,33212295.034282513,797754.8587769016,93747906.33058216,324169.8424595272,10265776.730777958,15764746.606274515,18974957.10332704,1937650.523777846,6.51925802230835e-9,260129.0951653216,-2722.036845080671,2948360.334641344,4206233.851331482,-4607.995303211734,4.656612873077393e-10,709023.0435908644,-3981429.2496131733,-2584794.5657557435,2.3283064365386963e-10,0,-15560737.184443587,2.0023435354232788e-8,2.3283064365386963e-10,-4.470348358154297e-8,-1.1641532182693481e-10,2.9802322387695312e-8,0,1.30385160446167e-8,-9634100.744285822,-4.842877388000488e-8,9.313225746154785e-10
2018-12-18,2284201.988529709,10032833.863590665,807633.5619651102,3788944.779735507,15763349.02606849,1767164.6249304968,1489493.1378931769,3061262.3939109147,144764.07923431814,36184680.33440435,1267781.5177311352,2934480.658598799,12124575.353213083,3218251.4258471555,469493.00220229797,32779933.30714405,797754.8587769015,93381093.8269474,324169.84245952725,10265776.730777968,6039308.959236701,18974957.103326984,1937650.5237778479,2284201.988529704,9813547.42765218,809506.2032175435,594415.655598657,10686038.929079497,1771980.610773643,1489493.1378931764,2153904.753043872,2725428.616306284,37884760.1409482,1267781.5177311352,2934480.6585987997,27610834.975189883,3218251.425847136,469493.00220229774,32779933.307144012,797754.8587769015,93381093.8269473,324169.84245952714,10265776.73077796,15685932.477369772,18974957.103327036,1937650.523777846,5.122274160385132e-9,219286.43593848497,-1872.641252433299,3194529.1241368502,5077310.096988993,-4815.98584314622,4.656612873077393e-10,907357.6408670428,-2580664.5370719656,-1700079.8065438494,0,-9.313225746154785e-10,-15486259.6219768,1.955777406692505e-8,2.3283064365386963e-10,3.725290298461914e-8,0,1.043081283569336e-7,1.1641532182693481e-10,7.450580596923828e-9,-9646623.51813307,-5.21540641784668e-8,1.862645149230957e-9
2018-12-19,2285657.1959161796,10035242.82503628,808681.5049881948,5068697.981128907,20890908.572129425,1737727.3049271675,1489493.1378931769,2898887.157596886,194782.05105744177,35030763.104587324,1267781.5177311352,2934480.6585987997,12227861.66357418,3218251.425847111,469493.0022022976,32793796.27614646,797754.8587769013,93406645.42845827,324169.8424595275,10265776.730777962,6048873.376370442,18974957.103327017,1937650.5237778483,2285657.1959161786,9748204.257640515,811596.2781194051,852577.1941545573,15174060.010402953,1742338.9321955708,1489493.1378931776,2178153.2054444635,3655205.6519036917,37790252.532584526,1267781.5177311352,2934480.6585987997,27586786.523005757,3218251.425847096,469493.0022022975,32793796.27614659,797754.8587769003,93406645.4284582,324169.84245952737,10265776.730777966,15802349.310420064,18974957.103327025,1937650.5237778483,9.313225746154785e-10,287038.56739576533,-2914.773131210357,4216120.78697435,5716848.561726471,-4611.627268403303,-6.984919309616089e-10,720733.9521524226,-3460423.60084625,-2759489.4279972017,0,0,-15358924.859431578,1.4901161193847656e-8,1.1641532182693481e-10,-1.30385160446167e-7,9.313225746154785e-10,7.450580596923828e-8,1.1641532182693481e-10,-3.725290298461914e-9,-9753475.934049621,-7.450580596923828e-9,0
2018-12-20,2283773.174506149,10059223.480536798,811397.9728199821,4832614.674706525,20387703.911156066,1727920.7567807,1489493.1378931773,3593183.3087315797,125975.43903972003,43796220.777762204,1267781.517731136,2934480.6585988007,12200300.374657458,3218251.425847111,469493.00220229756,32831070.166376714,797754.8587769012,93387185.35896535,324169.84245952737,10265776.730777958,6137495.506207737,18974957.10332701,1937650.5237778479,2283773.1745061474,9739724.587443786,813008.8704476559,776100.1137846455,14030524.874149665,1731063.133063874,1489493.1378931776,2536464.247091606,2797746.85440159,45255754.56118787,1267781.517731135,2934480.6585988007,27774276.798614893,3218251.4258470964,469493.0022022975,32831070.16637676,797754.8587769003,93387185.35896523,324169.8424595273,10265776.730777964,15924837.820745487,18974957.103327017,1937650.5237778483,1.3969838619232178e-9,319498.8930930123,-1610.8976276738103,4056514.5609218795,6357179.0370064005,-3142.376283173915,-2.3283064365386963e-10,1056719.061639974,-2671771.4153618696,-1459533.7834256664,9.313225746154785e-10,0,-15573976.423957435,1.4435499906539917e-8,5.820766091346741e-11,-4.470348358154297e-8,8.149072527885437e-10,1.1920928955078125e-7,5.820766091346741e-11,-5.587935447692871e-9,-9787342.314537749,-7.450580596923828e-9,-4.656612873077393e-10
2018-12-21,2284473.9016569806,9858654.740406182,804411.5245787489,2978887.970595016,12285866.811113788,1760224.9079747216,1489493.1378931776,3120766.3324196497,223060.28990284732,38222946.463472925,1267781.5177311352,2934480.6585987997,12246770.885013115,3218251.425847111,469493.00220229756,32815905.743180662,797754.8587769013,93409471.82376988,324169.8424595274,10265776.730777962,6091986.740234637,18974957.10332702,1937650.5237778486,2284473.901656982,9641219.638191015,806735.9823009308,440538.2493072937,8067803.164893626,1765612.8072699292,1489493.137893177,2322769.584761028,4175268.2003760426,39723245.66633247,1267781.5177311357,2934480.6585987997,27901596.06477529,3218251.4258470964,469493.00220229756,32815905.74318074,797754.8587769003,93409471.8237698,324169.8424595273,10265776.730777964,15766489.707435139,18974957.10332702,1937650.5237778488,-1.3969838619232178e-9,217435.10221516714,-2324.45772218192,2538349.7212877227,4218063.646220162,-5387.899295207579,4.656612873077393e-10,797996.7476586215,-3952207.9104731954,-1500299.2028595433,-4.656612873077393e-10,0,-15654825.179762177,1.4435499906539917e-8,0,-7.82310962677002e-8,9.313225746154785e-10,8.940696716308594e-8,1.1641532182693481e-10,-1.862645149230957e-9,-9674502.967200503,0,-2.3283064365386963e-10
2018-12-22,2307384.095950191,11356837.476084031,910243.358276649,3484716.121091157,15179932.171722807,1584911.6431266288,1489493.1378931776,4288127.886718327,337981.2375565037,52179763.5096452,1267781.5177311352,2934480.6585987997,12303726.394612907,3218251.425847111,469493.00220229756,35660613.66536905,797754.8587769013,95543065.41681108,324169.8424595274,10265776.730777962,5927928.451251144,18974957.10332702,1937650.5237778486,2307384.0959501932,10943477.70656236,914644.8158260057,530617.7657102025,9597015.95837654,1587828.3533059421,1489493.1378931778,3315096.809138372,6612502.073700779,56015809.79315449,1267781.5177311345,2934480.6585988,27939836.784139313,3218251.425847097,469493.00220229744,35660613.665369034,797754.8587769002,95543065.41681086,324169.8424595273,10265776.730777964,15273893.774653535,18974957.103327014,1937650.5237778493,-2.3283064365386963e-9,413359.7695216704,-4401.457549356623,2954098.3553809547,5582916.213346267,-2916.710179313319,-2.3283064365386963e-10,973031.0775799551,-6274520.836144275,-3836046.2835092917,6.984919309616089e-10,-4.656612873077393e-10,-15636110.389526406,1.3969838619232178e-8,1.1641532182693481e-10,1.4901161193847656e-8,1.0477378964424133e-9,2.2351741790771484e-7,1.1641532182693481e-10,-1.862645149230957e-9,-9345965.323402392,7.450580596923828e-9,-6.984919309616089e-10
2018-12-23,2333041.2665828164,11426884.525279956,909857.1593113488,2466845.769788238,11252279.251512324,1581617.9349604996,1489493.1378931773,4114283.3885934465,191786.89043000544,50017180.538974136,1267781.5177311355,2934480.6585988007,12361246.795865376,3218251.4258471113,469493.00220229756,36061056.713885754,797754.8587769013,95917212.55308367,324169.84245952737,10265776.73077796,5802157.370786165,18974957.103327014,1937650.523777848,2333041.2665828136,11062892.847943243,912969.5113489453,344234.0288291891,6304210.456662868,1587125.2048449817,1489493.1378931776,2984723.085870733,3355295.1577403233,52108951.5685791,1267781.5177311352,2934480.6585988007,28269506.874683972,3218251.4258470964,469493.00220229756,36061056.713885725,797754.8587769002,95917212.55308339,324169.84245952737,10265776.73077796,15012324.726355538,18974957.103327014,1937650.5237778488,2.7939677238464355e-9,363991.6773367133,-3112.3520375965163,2122611.740959049,4948068.794849456,-5507.269884482026,-2.3283064365386963e-10,1129560.3027227134,-3163508.267310318,-2091771.029604964,2.3283064365386963e-10,0,-15908260.078818597,1.4901161193847656e-8,0,2.9802322387695312e-8,1.0477378964424133e-9,2.8312206268310547e-7,0,0,-9210167.355569374,0,-6.984919309616089e-10
2018-12-24,2309481.919044479,10048419.35261789,812766.7394349287,2895635.33809596,12592210.242023023,1748332.4011536082,1489493.1378931773,4083731.055276512,345406.66932381084,49728649.718146905,1267781.5177311352,2934480.6585988007,12392723.827519927,3218251.4258471113,469493.00220229756,33219645.405435625,797754.8587769013,93788442.694078,324169.84245952737,10265776.73077796,6019884.240871668,18974957.103327014,1937650.523777848,2309481.9190444783,9838356.65547824,815317.5896540107,444814.76725408,7896547.531556807,1751406.2543601815,1489493.1378931776,2987128.6574821803,6338256.740493463,50577161.29046588,1267781.517731135,2934480.6585988007,28402364.403498445,3218251.4258470964,469493.0022022975,33219645.40543568,797754.8587769003,93788442.69407792,324169.8424595273,10265776.730777964,15609207.212711815,18974957.103327017,1937650.5237778483,4.656612873077393e-10,210062.69713964872,-2550.850219081971,2450820.57084188,4695662.710466215,-3073.853206573287,-2.3283064365386963e-10,1096602.397794332,-5992850.071169652,-848511.5723189712,2.3283064365386963e-10,0,-16009640.575978518,1.4901161193847656e-8,5.820766091346741e-11,-5.587935447692871e-8,9.313225746154785e-10,7.450580596923828e-8,5.820766091346741e-11,-3.725290298461914e-9,-9589322.971840147,-3.725290298461914e-9,-2.3283064365386963e-10
2018-12-25,2283277.2901920765,9980758.988814425,800499.8980681397,2802310.297598461,12076363.194482341,1731020.7601366465,1489493.1378931773,3708998.930477257,447826.87705238373,43559305.024918035,1267781.517731136,2934480.658598801,12297061.980618596,3218251.425847111,469493.00220229744,32799696.282533616,797754.8587769009,93384205.69472285,324169.84245952737,10265776.730777968,6040256.175758493,18974957.10332702,1937650.5237778483,2283277.290192081,9628790.811176712,803405.4702208671,444795.3967730641,7881211.437472697,1735182.265852391,1489493.1378931773,2674923.7190165455,8412015.159800628,45138967.99408103,1267781.517731135,2934480.658598801,28156760.989917677,3218251.4258470973,469493.0022022976,32799696.282533694,797754.8587769002,93384205.6947227,324169.8424595273,10265776.730777964,15827475.487741781,18974957.103327017,1937650.5237778486,-4.6566128730773926e-9,351968.17763771303,-2905.5721527274,2357514.900825397,4195151.757009644,-4161.50571574457,0,1034075.2114607114,-7964188.282748245,-1579662.9691629931,9.313225746154785e-10,0,-15859699.00929908,1.3504177331924438e-8,-1.7462298274040222e-10,-7.82310962677002e-8,6.984919309616089e-10,1.4901161193847656e-7,5.820766091346741e-11,3.725290298461914e-9,-9787219.311983287,3.725290298461914e-9,-2.3283064365386963e-10
2018-12-26,2282899.565812226,10167680.256543666,800389.002064311,2797937.8957706303,13166122.243463457,1723759.7353269823,1489493.137893177,4404469.417023649,438296.3582604255,53451703.62752001,1267781.5177311355,2934480.6585987997,12369261.57451766,3218251.4258471103,469493.00220229756,32794326.300933354,797754.8587769014,93390506.91219808,324169.84245952737,10265776.73077796,6129960.631222678,18974957.10332702,1937650.5237778488,2282899.565812224,9721693.333057003,802763.3387751144,436441.8768339708,7696339.0823731385,1728184.679584573,1489493.1378931776,3431592.3347677956,8794334.217752691,57706323.72977901,1267781.5177311352,2934480.6585987997,28617033.158893198,3218251.4258470973,469493.00220229756,32794326.30093343,797754.8587769002,93390506.91219786,324169.8424595273,10265776.730777962,15924076.318710465,18974957.10332702,1937650.5237778488,1.862645149230957e-9,445986.923486663,-2374.3367108034436,2361496.0189366597,5469783.161090318,-4424.944257590687,-4.656612873077393e-10,972877.0822558538,-8356037.859492266,-4254620.102259003,2.3283064365386963e-10,0,-16247771.584375538,1.30385160446167e-8,0,-7.82310962677002e-8,1.1641532182693481e-9,2.2351741790771484e-7,5.820766091346741e-11,-1.862645149230957e-9,-9794115.687487787,0,0
2018-12-27,2284216.5163904536,9843312.350915736,807572.3028188905,2408136.7473942833,11427315.034219662,1713352.7022689497,1489493.137893177,4920138.740401038,627926.1034980437,60440851.38741356,1267781.5177311357,2934480.658598801,12440127.0265366,3218251.4258471113,469493.00220229756,32796753.90646696,797754.8587769013,93376946.12269919,324169.8424595274,10265776.730777966,6113801.533826297,18974957.10332702,1937650.5237778486,2284216.5163904545,9625455.214345377,810282.475244347,389103.8110597078,6821114.890336218,1718180.5525317204,1489493.1378931776,4132887.0406943075,10118779.477213273,66997628.21918892,1267781.5177311352,2934480.6585988007,29122713.609471574,3218251.4258470964,469493.0022022976,32796753.90646706,797754.8587769003,93376946.12269881,324169.84245952737,10265776.730777962,15738640.28261328,18974957.103327025,1937650.5237778483,-9.313225746154785e-10,217857.13657035865,-2710.1724254564615,2019032.9363345755,4606200.143883443,-4827.850262770662,-4.656612873077393e-10,787251.6997067304,-9490853.37371523,-6556776.83177536,4.656612873077393e-10,4.656612873077393e-10,-16682586.582934974,1.4901161193847656e-8,-5.820766091346741e-11,-1.0058283805847168e-7,9.313225746154785e-10,3.725290298461914e-7,5.820766091346741e-11,3.725290298461914e-9,-9624838.748786982,-3.725290298461914e-9,2.3283064365386963e-10
2018-12-28,2283802.2302276753,10047874.55783926,803627.504359538,2047714.8075782123,10255002.384972582,1735666.2857468321,1489493.1378931773,5097190.748051518,630528.2854918238,63046454.208141476,1267781.5177311355,2934480.6585988007,12367651.645414038,3218251.4258471103,469493.00220229744,32783289.727242228,797754.8587769015,93366948.0489216,324169.8424595273,10265776.73077796,6096190.134615579,18974957.10332702,1937650.5237778483,2283802.2302276744,9713787.029098418,805989.0081266674,337343.94873101887,5852671.71118537,1739402.6094042263,1489493.1378931776,3896821.409835873,11242035.656888636,65917996.78407666,1267781.5177311352,2934480.6585988,29735824.926956028,3218251.4258470964,469493.00220229756,32783289.72724233,797754.8587769001,93366948.04892145,324169.84245952725,10265776.73077796,15744743.679051109,18974957.10332702,1937650.523777849,9.313225746154785e-10,334087.5287408419,-2361.503767129383,1710370.8588471934,4402330.673787212,-3736.323657394154,-2.3283064365386963e-10,1200369.3382156445,-10611507.371396812,-2871542.575935185,2.3283064365386963e-10,4.656612873077393e-10,-17368173.28154199,1.3969838619232178e-8,-1.1641532182693481e-10,-1.0058283805847168e-7,1.3969838619232178e-9,1.4901161193847656e-7,5.820766091346741e-11,0,-9648553.54443553,0,-6.984919309616089e-10
2018-12-29,2311228.4100392587,11365464.846198516,910733.4314464091,1978788.5828402017,10794289.651593056,1591236.3473100779,1489493.137893177,6441611.089669002,749347.300319376,81068349.26276255,1267781.5177311357,2934480.658598801,12465089.281162713,3218251.4258471113,469493.00220229756,35719815.42437391,797754.8587769013,95580433.0117433,324169.8424595274,10265776.730777966,5907343.44107312,18974957.10332702,1937650.5237778488,2311228.4100392642,10993229.818533514,913495.9041706144,311712.928247759,5494267.449098362,1595279.208829585,1489493.1378931773,5545665.083431752,13752069.851155013,90708690.69176838,1267781.5177311355,2934480.6585988,30336961.655206,3218251.4258470973,469493.0022022976,35719815.42437388,797754.8587769003,95580433.01174287,324169.8424595273,10265776.730777966,15296404.937037801,18974957.10332702,1937650.5237778488,-5.587935447692871e-9,372235.0276650023,-2762.4727242053486,1667075.6545924428,5300022.202494694,-4042.8615195071325,-2.3283064365386963e-10,895946.0062372498,-13002722.550835637,-9640341.429005831,2.3283064365386963e-10,9.313225746154785e-10,-17871872.374043286,1.3969838619232178e-8,-5.820766091346741e-11,2.9802322387695312e-8,9.313225746154785e-10,4.3213367462158203e-7,1.1641532182693481e-10,0,-9389061.495964682,0,0
2018-12-30,2335078.7990549086,11504487.756990066,903998.7994584125,2066605.8691911928,11395490.544561246,1566794.1900993104,1489493.1378931773,5990053.94223456,520461.82251233637,76434608.8953597,1267781.5177311357,2934480.6585988007,12587928.639325589,3218251.425847111,469493.0022022975,36121990.92028669,797754.8587769009,95974479.44316593,324169.84245952725,10265776.730777966,5828366.115865787,18974957.10332702,1937650.5237778488,2335078.7990549104,10998411.422205871,907482.5804695326,318972.0160093232,5725480.048068724,1572413.08238066,1489493.1378931773,5347712.084631666,8309418.680694787,87085925.51081887,1267781.5177311352,2934480.6585987997,30458510.697201975,3218251.425847097,469493.0022022975,36121990.92028667,797754.8587769001,95974479.4431657,324169.84245952737,10265776.730777964,15134160.209339645,18974957.103327017,1937650.5237778486,-1.862645149230957e-9,506076.3347841948,-3483.7810111201834,1747633.8531818697,5670010.496492523,-5618.892281349748,0,642341.8576028943,-7788956.858182451,-10651316.615459174,4.656612873077393e-10,9.313225746154785e-10,-17870582.057876386,1.3969838619232178e-8,0,2.2351741790771484e-8,8.149072527885437e-10,2.2351741790771484e-7,-1.1641532182693481e-10,1.862645149230957e-9,-9305794.09347386,3.725290298461914e-9,2.3283064365386963e-10
2018-12-31,2310382.404280813,10055415.243968615,816805.4847272198,1423056.9884899638,8263968.268294721,1740473.5548735198,1489493.1378931773,5688454.3421263965,573171.5648039492,69677095.28452964,1267781.517731136,2934480.658598801,12525476.029343855,3218251.425847111,469493.00220229744,33224765.50783078,797754.8587769009,93802457.72135672,324169.8424595274,10265776.730777968,5990022.707334039,18974957.10332702,1937650.5237778483,2310382.404280812,9808146.211151272,819299.6762893234,213992.72560722692,3820644.329790746,1745360.242972382,1489493.137893177,4276629.811316908,9080913.220486304,73018687.27973396,1267781.5177311352,2934480.6585988,30408787.640952274,3218251.4258470964,469493.0022022977,33224765.50783085,797754.8587769005,93802457.72135663,324169.84245952737,10265776.730777962,15569338.404418161,18974957.103327014,1937650.5237778483,9.313225746154785e-10,247269.03281734325,-2494.1915621035732,1209064.262882737,4443323.938503975,-4886.688098862302,2.3283064365386963e-10,1411824.5308094881,-8507741.655682355,-3341591.9952043146,6.984919309616089e-10,9.313225746154785e-10,-17883311.61160842,1.4435499906539917e-8,-2.3283064365386963e-10,-7.078051567077637e-8,4.656612873077393e-10,8.940696716308594e-8,5.820766091346741e-11,5.587935447692871e-9,-9579315.697084121,7.450580596923828e-9,0
